openalex_author_id,display_name,last_name,year,literature_id,pdf_found,pdf_path,affiliation_extracted,geocode_success,geocode_display_name,note
https://openalex.org/A5014492800,P. Van Banning,Banning,1980,4879,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1980/Banning.etal.1980.The occurrence of black spots in the tongue sole.pdf,"The Netherlands Institute for Fishery Investigations, Haringkade I , 1970 AB IJrnuiden,, The Netherlands, (Received 13 December 1979, Accepted 23 January 1980)",False,,geocode failed
https://openalex.org/A5019503580,George C. Blasiola,Blasiola,1979,12771,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Blasiola.etal.1979.Algal infection of the sevengill shark, Notorynchus.pdf","G. C. BLASIOLA JR & J . C. TURNIER California Academy of Sciences,, Steinhart Aquarium, San Francisco, California, USA",True,"San Francisco, California, United States",ok
https://openalex.org/A5097072004,Juan Manuel Diaz M.,M.,1979,4602,False,,,False,,no PDF found
https://openalex.org/A5113991169,Masashi TAGUCHI,TAGUCHI,1979,10135,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Taguchi.etal.1979.Study of metal contents of elasmobranch fishes part 1-metal.pdf,"t Department of Fisheries, FaculO, of Agriculture, Unh'ersity of Tokyo,, Bunkyo-ku, Tokyo. Japan 113, ~, Department of Agricultural Chemistry, Faculty of Agriculture, Uni,'ersity of Tokyo,",True,"Department of Fisheries and Oceans, Yellowknife, North Slave Region, Northwest Territories, Canada",ok
https://openalex.org/A5109266501,D. F. Opdyke,Opdyke,1979,8459,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Opdyke.etal.1979.Blood flow resistance Squalus acanthias.pdf,"College of Medicine and Dentistry of New Jersey-New Jersey Medical School,, Newark, NJ 07103; and Mount Desert Island Biological Laboratory,, Salsbury Cove, ME 04672, U.S.A.",True,"U.S.A., Sarreal Village, Bucandala II, Imus, Cavite, Calabarzon, 4103, Philippines",ok
https://openalex.org/A5066937951,G. C. Hewitt,Hewitt,1979,16574,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Hewitt.etal.1979.Eight species of parasitic Copepoda on a white.pdf,"Zoology Department , Victoria University of Wellington ,, Private Bag, Wellington, New Zealand",True,"Zoology Department, University Road, Sindh Colony, Aundh, Pune, Pune City Subdistrict, Pune, Maharashtra, 411027, India",ok
https://openalex.org/A5039246198,Peter F. Ballanc Murray R. Gregory,Gregory,1979,17102,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Gregory.etal.1979.how some rays Elasmobranchia excavate feeding depressi.pdf,"Department of Geology, University of Auckland, Auckland, N e w Zealand, AND",True,"TTÜ geoloogia instituudi hoone (GEO), 5/9, Ehitajate tee, Mustamäe, Mustamäe linnaosa, Tallinn, Harju maakond, 19086, Eesti",ok
https://openalex.org/A5075819188,PerInge Berge,Berge,1979,8398,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Berge.etal.1979.The cardiac ultrastructure of Chimaera monstrosa L.pdf,"Cellular CardiologyResearch Group, Zoological Laboratory, Universityof Bergen, Norway",True,Norge,ok
https://openalex.org/A5108402647,M. J. Holden,Holden,1979,5574,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Holden.etal.1979.migrations tope Galeorhi galeus L eastern North Atlantic.pdf,"Fisheries Laboratory, Lowestoft, Suffolk NR33 OHT, U.K.",True,"Fisheries Laboratory, Calshot Harbour Road, Edinburgh of the Seven Seas, Tristan da Cunha, TDCU 1ZZ, Saint Helena, Ascension and Tristan da Cunha",ok
https://openalex.org/A5111566744,A. H. McVicar,McVicar,1979,16910,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Mcvicar.etal.1979.The distribution of cestodes within the spiral intestine of.pdf,"Zoology Department,",True,"Zoology Department, University Road, Sindh Colony, Aundh, Pune, Pune City Subdistrict, Pune, Maharashtra, 411027, India",ok
https://openalex.org/A5084501080,Milena Kemali,Kemali,1979,8345,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Kemali.etal.1979.Light- electron structure cells protruding into mesencep.pdf,"Laboratorio di Cibernetica del CNR, Arco Felice (Naples) and Stazione Zoologica, Naples, Italy",True,"Napoli, Campania, Italia",ok
https://openalex.org/A5110020035,Tiiu Hansson,Hansson,1979,9384,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Hansson.etal.1979.comparat study hepatic vitro metabolism 4-andros 17-dione.pdf,,False,,affiliation not found in header
https://openalex.org/A5034376088,Alan F. Boyne,Boyne,1979,9787,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Boyne.etal.1979.A gentle bounce-free assembly for quick-freezing tissues.pdf,"Department o f Pharmacology, Laboratory for Ultrastructural Neuropharmacology,, Northwestern Medical and Dental Schools, 303 East Chicago Avenue, Chicago, Ill. 60611, (U.S.A.)",True,"U S A Drive, Wood River, Madison County, Illinois, 62095, United States",ok
https://openalex.org/A5084942941,CJ Grant,Grant,1979,5016,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Grant.etal.1979.Estimation Growth Mortality Yeild per Recruit Australian.pdf,"per Recruit of the Australian School Shark,, Galeorhinus australis (Macleay),, from Tag Recoveries",False,,geocode failed
https://openalex.org/A5019305007,James Deutsch,Deutsch,1979,11587,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Deutsch.etal.1979.Polypept composit acetylch receptor purified from teleost.pdf,"Church Laboratory, of Chemical, Biology",True,"Laboratory Methodist Church Cemetery, Laboratory, Lincoln County, North Carolina, United States",ok
https://openalex.org/A5015520575,C Sorentino,Sorentino,1979,23271,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Sorentino.etal.1979.Mercury in Marine and Freshwater Fish of Papua New Guinea.pdf,"Department of Agriculture, Stocks and Fisheries, P.O. Box 1863, Boroko, Papua New Guinea;, present address: Ranger Uranium Mines Pty Ltd, P.O. Box 693, Chatswood, N.S.W. 2067.",True,"Department of Agriculture, Vasra, Diliman, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1128, Philippines",ok
https://openalex.org/A5000593207,JW Glover,Glover,1979,5015,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1979/Glover.etal.1979.Concentr Arsenic Selenium Ten Heavy Metals School Shark.pdf,"Marine Chemistry Unit, Division of Agricultural Chemistry, Department of Agriculture,, Parliament Place, Melbourne, Vic. 3002; present address: Fisheries and Wildlife Division,, Arthur Rylah Institute for Environmental Research, Brown Street, Heidelberg, Vic. 3084.",True,"Department of Agriculture, Vasra, Diliman, 1st District, Quezon City, Eastern Manila District, Metro Manila, 1128, Philippines",ok
https://openalex.org/A5111174783,A.D. Woodhead,Woodhead,1978,8595,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Woodhead.etal.1978.Photoenzymatic repair of ultraviolet-irradiated DNA in the.pdf,"Department of Biology, Brookhaven National Laboratory, Upton, NY 11973, U.S.A., (Received 14 September 1977)",True,"Department of Biology, Καίσαρα Αλεξοπούλου, Ζωγράφου, Αθήνα, Δήμος Ζωγράφου, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 157 01, Ελλάς",ok
https://openalex.org/A5060788954,J. Ross McClung,McClung,1978,11653,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Mcclung.etal.1978.Axosomatic synapses spinal cord shark.pdf,"School of Medicine,, Nezv Ovleam,, Louisiana",True,"Tulane University School of Medicine, 131, South Robertson Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70112, United States",ok
https://openalex.org/A5002456464,D. J. Hornsey,Hornsey,1978,8767,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Hornsey.etal.1978.Permeability coefficients of the egg-case membrane of.pdf,"School of Biological Sciences, University o f Bath, Bath BA2 7A Y (England), 25 May 1978, Summary. The cleidoic egg-case of the do~fish appears to have a highly porous and permeable outer membrane, the, pore radius being computed to",True,"School of Biological Sciences, Nanyang Drive, Murai, Western Water Catchment, West Region, Singapore, 636921, Singapore",ok
https://openalex.org/A5048324621,K.P. Bland,Bland,1978,210,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Bland.etal.1978.Basking shark genera Halsydrus Neill and Scapasaurus.pdf,"Department of Veterinary Physiology , Royal (Dick) School of, Veterinary Studies , Edinburgh, Scotland, b",True,"Department of veterinary anatomy & physiology, Mungai Road, Kileleshwa sublocation, Kileleshwa location, Kilimani division, Westlands, Nairobi, 00400, Kenya",ok
https://openalex.org/A5071603020,Kenneth B. Gerald,Gerald,1978,9766,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Gerald.etal.1978.A stochastic locomotor control model for the nurse shark.pdf,"x Institute of Statistics, Texas A & M University, College Station, Texas 77843, USA, Department of Biology, Texas A & M University, College Station, Texas 77843, USA",True,"College Station, Brazos County, Texas, United States",ok
https://openalex.org/A5048823088,R. Curtis Graeber,Graeber,1978,10625,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Graeber.etal.1978.Visual discrimi following partial telencep ablations nurse.pdf,"Department of Neurological Surgery, Uniuersity of Virginia School of Medicine,, Charlottesuille, Virginia 22901",False,,geocode failed
https://openalex.org/A5098280959,Marie-Josèphe Alluchon-Gérard,Alluchon-Gérard,1978,8417,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Alluchon-Gérard.etal.1978.Ultrastructure of the dogfish adenohypophysis.pdf,"Laboratoire de Biologic animale, Centre de Recherches sur la Biologic et la Biochimie du, D6veloppement,Facult6des Sciences,Reims, France",True,"Reims, Marne, Grand Est, France métropolitaine, 51100, France",ok
https://openalex.org/A5023896941,Kearn Gc,Gc,1978,15241,False,,,False,,no PDF found
https://openalex.org/A5068021711,Mikio OGURI,OGURI,1978,9495,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Oguri.etal.1978.Presence juxtaglo cells holoceph kidney.pdf,"at the Dri3bak Biological Station, University of Osio,, Norway. Five specimens of ratfish were obtained at, the Friday Harbor Laboratories, University of Washington, U. S. A. These varied in weight from 571 to",False,,geocode failed
https://openalex.org/A5040956578,Scott K. Peterson,Peterson,1978,6629,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1978/Peterson.etal.1978.Element Composit Inner Ear Lymphs Cats Lizards Skates.pdf,"i Research Laboratory of Electronics, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA, Department of Electrical Engineering and Computer Science, Massachusetts Institute of Technology, Cambridge,, Massachusetts 02139, USA",True,"Cambridge, Middlesex County, Massachusetts, United States",ok
https://openalex.org/A5110035999,Peter L. M. Jansen,Jansen,1977,8451,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Jansen.etal.1977.Bilirubin metabolism in the spiny dogfish, Squalus.pdf","Liver Research Center, Albert Einstein College of Medicine, New York, NY, U.S.A. and, Mount Desert Island Biological Laboratory, Salisbury Cove, ME, U.S.A.",True,"U.S.A., Sarreal Village, Bucandala II, Imus, Cavite, Calabarzon, 4103, Philippines",ok
https://openalex.org/A5024597816,B. Bromm,Bromm,1977,8776,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Bromm.etal.1977.Regression analysis of non-stationary discharges in.pdf,"Department of Neurophysiology,Universitiitskrankenhaus Eppendorf, Hamburg, FRG",True,"Hamburg, Deutschland",ok
https://openalex.org/A5056134443,Anthony M. Guarino,Guarino,1977,13262,False,,,False,,no PDF found
https://openalex.org/A5113610873,Barry C. Jones,Jones,1977,15053,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Jones.etal.1977.Food feeding spiny dogfish Squalus acanthias British.pdf,"Deparlment rf Biological Sciences, Simon Fraser (Jniversity, Burnaby, B .C. V5A I56, J o N r s , B . c . , e x o G . H . G I E N . 1 9 7 7 .F o o d a n d f e e d i n g o f s p i n y d o g f i s h ( s 4 a a h s a t ' a n t h i a s ) i n, British Columbia waters. J. Fish. Res. Board Can. 34:206i-2078.",False,,geocode failed
https://openalex.org/A5000060385,Warren C. Freihofer,Freihofer,1977,23303,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Freihofer.etal.1977.Additional Notes on the Use of the Sihler.pdf,"JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content, in a trusted digital archive. We use information technology and tools to increase productivity and facilitate new forms of scholarship., For more information about JSTOR, please contact",True,"Інстытут падрыхтоўкі навуковых кадраў Нацыянальнай акадэміі навук Беларусі, 1, вуліца Кнорына, Першамайскі раён, Мінск, 220049, Беларусь",ok
https://openalex.org/A5051960064,Barry E. Beitz,Beitz,1977,23302,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Beitz.etal.1977.Secretion of Rectal Gland Fluid in the Atlantic Stingray.pdf,"JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content, in a trusted digital archive. We use information technology and tools to increase productivity and facilitate new forms of scholarship., For more information about JSTOR, please contact",True,"Інстытут падрыхтоўкі навуковых кадраў Нацыянальнай акадэміі навук Беларусі, 1, вуліца Кнорына, Першамайскі раён, Мінск, 220049, Беларусь",ok
https://openalex.org/A5110078151,Leon E. Hallacher,Hallacher,1977,6577,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Hallacher.etal.1977.On the feeding behavior of the Basking shark, Cetorhinus.pdf","Department, of Zoology, University of, Cizlifornia, Berkeley, Gzlifornia 94720, USA",True,"Institución Educativa Berkeley School, Calle Juan Norberto Eléspuru, Santa Rosa, San Isidro, Lima, Lima Metropolitana, Lima, 15076, Perú",ok
https://openalex.org/A5111955258,John S. Patton,Patton,1977,8120,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Patton.etal.1977.Partial characterization of the bile salt-dependent.pdf,"Scripps Institution, of Oceanography,, La Jolla, Calif. 92093 (U.S.A.)",True,"Old Scripps Building, 8630, Kennel Way, San Diego, San Diego County, California, 92037, United States",ok
https://openalex.org/A5075570276,Hilmar Stolte,Stolte,1977,6698,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1977/Stolte.etal.1977.Renal Tubule Ion Transport and Collecting Duct Function in.pdf,"Medical School of Hannouer, Hannouer, Germany 3000; Mount Desert, Island Biological Laboratory, S a l s b z q Cove, Maine 14215 ; Harvard, Medical School, Boston, Massachusetts 04672 and the State",False,,geocode failed
https://openalex.org/A5079879560,C. J. Hewett,Hewett,1976,23604,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Hewett.etal.1976.The accumulation of radioactive caesium from water by the.pdf,"Fisheries Radiobiological Laboratory, Lowestoft, Suffolk, (Accepted 27 June 1975), The patterns of accumulation of caesium-137 from water by the tissues and organs of the",False,,geocode failed
https://openalex.org/A5031751796,Clarence C. Goertemiller,Goertemiller,1976,8347,False,,,False,,no PDF found
https://openalex.org/A5041680312,M. Rusaouën,Rusaouën,1976,8513,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Rusaouen.etal.1976.Evidence of collagen in the egg capsule of the dogfish.pdf,,False,,affiliation not found in header
https://openalex.org/A5034500535,D.W. Halton,Halton,1976,23994,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Halton.etal.1976.The fine structure and histochemistry of the caecal.pdf,Department,True,"Department, The Boulevard, Steander, Richmond Hill, Leeds, West Yorkshire, England, LS10 1HY, United Kingdom",ok
https://openalex.org/A5108089613,John Spinelli,Spinelli,1976,15983,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Spinelli.etal.1976.Effect of Diets Containing Dogfish (Squalus acanthias) Meal.pdf,"LI.S. Department oJ'Commert e, N crtionul Ot'eani< und Atmospherit Administrcttittrt, Ncttionul Marine Fish eries Scrvice ,, Pacirtc' Utilizatittn Researt h Center, Settttle, Wush 98112, USA, eNo CoNRao M,q.uNrEN",False,,geocode failed
https://openalex.org/A5103563786,R. E. Evans,Evans,1976,12578,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Evans.etal.1976.Alkaline phosphatase isozyme patterns and histochemistry in.pdf,"Department of Zoology, The University of British Columbia, Vancouver, B . C . , Canada V6T 1 W5, EVANS,R. E., and P. FORD.1976. Alkaline phosphatase isozyme patterns and histochemistry in, adult and differentiating skate spiral valve. Can. J . Zool. 54: 1459-1465.",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5036672522,B Kerébel,Kerébel,1976,25022,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Kerebel.etal.1976.High-resolution electron microscopy and crystallographic.pdf,"'Centre de Recherche, Facultd de Chirurgie Dentaire, Nantes, France, and 2ERA 472, UER de Chimie,, Facultd des Sciences, Nantes, France",True,"Centre de Recherche, Rue du Bois de Tillet, Zone industrielle les portes du Valois, Crépy-en-Valois, Senlis, Oise, Hauts-de-France, France métropolitaine, 60800, France",ok
https://openalex.org/A5034081862,Wilfred Templeman,Templeman,1976,15982,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Templeman.etal.1976.Transatlantic Migrations of Spiny Dogfish (Squalus.pdf,"Memorial University of Newfoundland, St. John's, Nfid., and Department oJ'the Environment, Fisheries and Marine, Service,Biological Station, St. John's, Nfld. AIC 1A1, Tnuer-Err.reN,W. 1976. Transatlantic migrations of spiny dogfish (Sqaalas ocanthias). J. Fish.",True,"Memorial University, 1, Arctic Avenue, Memorial University of Newfoundland main campus, St. John's, Newfoundland, Newfoundland and Labrador, A1B 1T0, Canada",ok
https://openalex.org/A5033857869,B. Blake,Blake,1976,8602,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1976/Blake.etal.1976.Polymorp forms eye lens protein ray Raja clavata Linnaeus.pdf,"Marine Science Laboratories, Menai Bridge, Anglesey, N. Wales.",True,"Ynys Môn / Anglesey, Ynys Môn / Isle of Anglesey, Cymru / Wales, United Kingdom",ok
https://openalex.org/A5065092374,K. S. Ketchen,Ketchen,1975,2905,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Ketchen.etal.1975.Age and growth of dogfish, Squalus acanthias, in British.pdf","Department of the Environme nt, Fisheries ancl Marine Service, Pacific Biological Station, Nanaimo, B.C. V9R 5K6",True,"Nanaimo, Regional District of Nanaimo, British Columbia, Canada",ok
https://openalex.org/A5055460570,G. P. Haywood,Haywood,1975,10762,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Haywood.etal.1975.A preliminary investigation into the roles played by the.pdf,"Department of Zoology, University of Cape T o w n , Rondebosch 7700,, Cape T o w n , Rep. of S . qfrica 2",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5026092891,Shintaro Suzuki,Suzuki,1975,9487,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Suzuki.etal.1975.Thyroglobulins of cyclostomes and an elasmobranch.pdf,,False,,affiliation not found in header
https://openalex.org/A5023795425,Fredrick W. Brockmann,Brockmann,1975,23299,False,,,False,,no PDF found
https://openalex.org/A5110066253,H. M. Rhee,Rhee,1975,8090,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Rhee.etal.1975.Inhibition of the purified sodium-potassium activated.pdf,University,True,"大學 University, 澤祥街 Chak Cheung Street, 馬料水 Ma Liu Shui, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国",ok
https://openalex.org/A5103419758,Stephen H. Bishop,Bishop,1975,23385,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Bishop.etal.1975.Ammonia Formation and Amino Acid Excretion by Gyrocotyle.pdf,"JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content, in a trusted digital archive. We use information technology and tools to increase productivity and facilitate new forms of scholarship., For more information about JSTOR, please contact",True,"Інстытут падрыхтоўкі навуковых кадраў Нацыянальнай акадэміі навук Беларусі, 1, вуліца Кнорына, Першамайскі раён, Мінск, 220049, Беларусь",ok
https://openalex.org/A5061198187,Robert J. Raikow,Raikow,1975,23999,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Raikow.etal.1975.Functional anatomy and sexual dimorphism of the cephalic.pdf,,False,,affiliation not found in header
https://openalex.org/A5019326369,Tadaatsu Kometani,Kometani,1975,8115,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Kometani.etal.1975.Acetylch substance extracted using organic solvent acetylch.pdf,"Department of Biophysical Engineering, Faculty of Engineering Science, Osaka University, Osaka, (Japan)",True,"大阪市, 大阪府, 日本",ok
https://openalex.org/A5053794163,William L. Klesch,Klesch,1975,8672,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Klesch.etal.1975.stimulat corticos interrenal elasmobranch Dasyatis sabina.pdf,"University of Texas, Marine Science Institute,, Port Aransas, TX 78373, and Department of Zoology University of Texas",True,"Texas Street, University Heights, North Park, San Diego, San Diego County, California, 92163, United States",ok
https://openalex.org/A5035392188,C. P. Mathews,Mathews,1975,4938,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Mathews.etal.1975.Some observations on the ecology of Galeus piperatus.pdf,"F.A.O., Instituto Nacional de Pesca, Chiapas 121, Mexico 7, D.F., (Received 10 December 1973), Galeus piperatus Springer & Wagner, the peppered shark, is a dwarf shark found in the",True,"Instituto Nacional de Pesca, Miguel de Letamendi, Parroquia Ayacucho, Guayaquil, Guayas, 090308, Ecuador",ok
https://openalex.org/A5110090084,Paul R. Fitzgerald,Fitzgerald,1975,15980,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1975/Fitzgerald.etal.1975.New Coccidia from the Spiny Dogfish Shark (Squalus.pdf,,False,,affiliation not found in header
https://openalex.org/A5083945944,Donald C. Malins,Malins,1974,10099,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Malins.etal.1974.Metabolism of ether linked glycerolipids in dogfish.pdf,"DONALD C. MALl NS and PAUL A. ROBISCH, Pioneer Research U n it -N o rt h w e st Fisheries Center 1 ,, Seattle, Washington 98112",True,"Seattle, King County, Washington, United States",ok
https://openalex.org/A5109858964,Raymond T. Jones,Jones,1974,8585,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Jones.etal.1974.Osmotic responses of spiny dogfish (Squalus acanthias L.).pdf,"of Biological Sciences and College of Marine Studies, University of, Delaware, Newark, Delaware 19711, U.S.A., (Received 4 May 1973)",False,,geocode failed
https://openalex.org/A5072990537,Charles A. Grover,Grover,1974,12577,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Grover.etal.1974.Juvenile denticles of the swell shark Cephaloscyllium.pdf,"Department of Zoology, University of British Columbia, Vancouver 8, British Columbia",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5017400276,H. P. Schultze,Schultze,1974,23429,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Schultze.etal.1974.Nomenklatorischer Kurzbericht, Gutachtliche Entscheidungen.pdf",,False,,affiliation not found in header
https://openalex.org/A5098174730,William H. Donahue,Donahue,1974,11600,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Donahue.etal.1974.A karyotypic study of three species of Rajiformes.pdf,"King's College, Wilkes-Barre, Pa. 18702, A karyotypic study has been made of three species of Chondrichthyes of the, order Rajiformes: the lesser electric ray (Narcine brasiliet~sis) of the Torpedinidae, and two stingrays, the Atlantic stingray (Dnsyatis sabina) and the bluntnose stingray (Dasyatis soy;) of the Dasyatidae. The karyotypes were derived",True,"King's College (University of Cambridge), Trinity Lane, Newnham, Cambridge, Cambridgeshire, Cambridgeshire and Peterborough, England, CB2 1ST, United Kingdom",ok
https://openalex.org/A5024769402,Michel Anctil,Anctil,1974,7304,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Anctil.etal.1974.Giant ganglion cells in the retina of the hammerhead shark.pdf,,False,,affiliation not found in header
https://openalex.org/A5103836213,John F. Wilson,Wilson,1974,10976,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Wilson.etal.1974.An Investigation of the Neural Mechanisms Controlling the.pdf,"Proceedings of the Royal Society of London. Series B, Biological Sciences., ®, www.jstor.org",True,"Biological Sciences, Eagle's Lane, Los Angeles, Los Angeles County, California, 90032, United States",ok
https://openalex.org/A5058237599,Eberhard G. Trams,Trams,1974,8636,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1974/Trams.etal.1974.The activity of 2',3'-cyclic adenosine monophosphate.pdf","National Institutes of Health, Bethesda, Maryland 20014, U.S.A., (Received 24 ffuly 1973)",True,"National Institutes of Health, 9000, Rockville Pike, Pooks Hill, Bethesda, Montgomery County, Maryland, 20892, United States",ok
https://openalex.org/A5005332607,Patrick J Leblanc,Leblanc,1973,23462,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1973/LeBlanc.etal.1973.Arsenic marine fish inverteb.pdf,,False,,affiliation not found in header
https://openalex.org/A5111561368,Lowell E. Hokin,Hokin,1973,9800,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1973/Hokin.etal.1973.Purifica properties sodium-p transport adenosin from rectal.pdf,"Department of Pharmacology, University of Wisconsin, Madison, Wisconsin 53706",True,"Department of Pharmacology, Tennis Court Road, Petersfield, Cambridge, Cambridgeshire, Cambridgeshire and Peterborough, England, CB2 1QJ, United Kingdom",ok
https://openalex.org/A5073907331,Gregory J. Patent,Patent,1973,8047,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1973/Patent.etal.1973.Chondrichthyean Endocrine Pancreas What Functions.pdf,"Department of Zoology, University of Montana, Missoula, Montana 59801",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5090911917,Rodney G Jackson,Jackson,1973,8280,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1973/Jackson.etal.1973.comparison effects mammalian TSH thyroid glands teleost.pdf,"University of Texas, Marine Science Institute, Port Aransas, Texas 78373, (Recetbed 22 May 1972)",True,"Texas Street, University Heights, North Park, San Diego, San Diego County, California, 92163, United States",ok
https://openalex.org/A5109831054,David Beach,Beach,1973,23383,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/1973/Beach.etal.1973.Incorporation of Docosahexaenoic Fatty Acid into the Lipids.pdf,"JSTOR is a not-for-profit service that helps scholars, researchers, and students discover, use, and build upon a wide range of content, in a trusted digital archive. We use information technology and tools to increase productivity and facilitate new forms of scholarship., For more information about JSTOR, please contact",True,"Інстытут падрыхтоўкі навуковых кадраў Нацыянальнай акадэміі навук Беларусі, 1, вуліца Кнорына, Першамайскі раён, Мінск, 220049, Беларусь",ok
