paper_id,year,category,num_disciplines,disciplines,data_assignment_type
Braccini.etal.2021.Recreati Harvest Sharks Rays Western Australia Only Minor.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,TRO",primary
Burke.etal.2021.Using cone beam CT scans to reveal headfirst ingestion and.pdf,2021.0,DATA_cross_cutting,2,"TRO,DATA",cross_cutting
Bowlby.etal.2021.Beyond Post-rel Mortality Inferences Recovery Periods.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,BIO",primary
Braccini.etal.2021.Risk-based weight of evidence assessment of commercial.pdf,2021.0,DATA_primary_with_others,2,"DATA,FISH",primary
Boyd.etal.2021.Global shifts species richness have shaped carpet shark.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Braccini.etal.2021.Quantifying the unreported and unaccounted domestic and.pdf,2021.0,DATA_primary_with_others,2,"DATA,FISH",primary
Borsa.etal.2021.Neotype designation and re-description of Forsskål’s.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Caira.etal.2021.Three new species tetraphy cestodes from undescri bamboo.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Caira.etal.2021.Expanding known global biodiversity of Yamaguticestus.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Canfield.etal.2021.A rapid PCR-RFLP method for species identification of the.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Cabbar.etal.2021.Length-Weight Relationships of Elasmobranch Species From.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Button.etal.2021.ROV assessment mesophotic fish associated habitats across.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Butcher.etal.2021.Drone Revolution Shark Science Review.pdf,2021.0,DATA_cross_cutting,7,"BEH,DATA,BIO,CON,FISH,GEN,TRO",cross_cutting
Caira.etal.2021.Emerging global novelty in phyllobothriidean tapeworms.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
BuenoPardo.etal.2021.Climate change vulnerab assessment main marine commercial.pdf,2021.0,DATA_cross_cutting,3,"CON,DATA,MOV",cross_cutting
Byrnes.etal.2021.Evaluating the constraints governing activity patterns of a.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,GEN,MOV,TRO",cross_cutting
Carluccio.etal.2021.Deep-Water Cartilag Fishes Central Mediterr Sea Comparison.pdf,2021.0,DATA_cross_cutting,4,"FISH,DATA,GEN,TRO",cross_cutting
Carbonara.etal.2021.Morpholo Traits Capture Depth Norwegian Skate Dipturus.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
CarrilloColín.etal.2021.Bayesian estimation age growth golden cownose ray.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
"Chero.etal.2021.A new species of Loimopapillosum Hargis, 1955 (Monogenea.pdf",2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Chan.etal.2021.Potential distribution of critically endangered hammerhead.pdf,2021.0,DATA_cross_cutting,4,"FISH,MOV,DATA,TRO",cross_cutting
Chynel.etal.2021.Legacy and emerging organic contaminants in two sympatric.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Clark-Shen.etal.2021.The sharks and rays at Singapore's fishery ports..pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
"Chatzispyrou.etal.2021.Life-history traits of the marbled electric ray, Torpedo.pdf",2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,TRO",primary
Coleman.etal.2021.Association.behavior.between.sand.tiger.sharks.and.round.scad.is.driven.by.mesop.pdf,2021.0,DATA_cross_cutting,7,"BEH,DATA,CON,FISH,GEN,MOV,TRO",cross_cutting
Cordova.etal.2021.Apristurus manocher Carcharh Pentanch new species catshark.pdf,2021.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Collins.etal.2021.Understa Persistent Non-comp Remote Large-Sc Marine.pdf,2021.0,DATA_cross_cutting,5,"BEH,DATA,FISH,GEN,MOV",cross_cutting
Colbachini.etal.2021.Environmental enrichment effects on the reproductive.pdf,2021.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Collareta.etal.2021.Remarkable multicus teeth new elusive skate Chondrichthyes.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Collareta.etal.2021.Vertebrate Palaeoec Pisco Formation Miocene Peru Glimpses.pdf,2021.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
CarrilloBriceño.etal.2021.historical vertebrate collection from Middle Miocene.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Contreras-Reyes.etal.2021.Biphasic growth modelling in elasmobranchs based on.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Crobe.etal.2021.Molecular Taxonomy Diversif Atlantic Skates Chondrichthyes.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Cui.etal.2021.Modeling scale morphogenesis in a Devonian chondrichthyan.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Cruz.etal.2021.Determining potential management strategies for the.pdf,2021.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
DIglio.etal.2021.Biological Ecological Aspects Blackmouth Catshark Galeus.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Daly.etal.2021.Long-term catch trends and risk assessment of the.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Desbiens.etal.2021.Revisiting the paradigm of shark-driven trophic cascades in.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
"Daban.etal.2021.Feeding Ecology of Thornback Ray, Raja clavata (Linnaeus.pdf",2021.0,DATA_cross_cutting,4,"FISH,GEN,TRO,DATA",cross_cutting
Dhellemmes.etal.2021.Pred abund driv ass explor personality forg hab rsk lemonshark and.pdf,2021.0,DATA_primary_with_others,5,"BEH,DATA,GEN,MOV,TRO",primary
Dippenaar.etal.2021.Symbiotic Siphonostomatoida (Copepoda) of the hammerhead.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Erickson.etal.2021.extension stepwise stochastic simulation approach.pdf,2021.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Domingues.etal.2021.From molecule to conservation DNA-based methods to overcome.pdf,2021.0,DATA_cross_cutting,3,"GEN,DATA,MOV",cross_cutting
Dulvy.etal.2021.Overfish drive third SRX glob extinction.pdf,2021.0,DATA_cross_cutting,3,"CON,DATA,GEN",cross_cutting
"Fahmi.etal.2021.Age and growth of the tropical oviparous shark,.pdf",2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,MOV",cross_cutting
Estupiñán-Montaño.etal.2021.Stable isotope evidence for movements of hammerhead sharks.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
"Fahmi.etal.2021.Population structure of the brown-banded bamboo shark,.pdf",2021.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,MOV",cross_cutting
Ebert.etal.2021.Etmopterus brosei sp. nov. a new lanternshark (Squaliformes.pdf,2021.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Evagelopoulos.etal.2021.Structure and Diversity of the Demersal Fish Assemblages.pdf,2021.0,DATA_cross_cutting,4,"FISH,GEN,TRO,DATA",cross_cutting
Feitosa.etal.2021.Habitat use and nursery evaluation for the longnose.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Estupinan-Montano.etal.2021.New insights into the trophic ecology of the scalloped.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Ellis.etal.2021.Angel sharks (Squatinidae) A review of biological knowledge.pdf,2021.0,DATA_cross_cutting,6,"BIO,DATA,CON,FISH,GEN,TRO",cross_cutting
Forget.etal.2021.Quantifying the accuracy of shark bycatch estimations in.pdf,2021.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Finotto.etal.2021.Prolonged Alteration Neonate Traits Following Maternal.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
FahmiTibbetts.etal.2021.Delimiting cryptic species within brown-ba bamboo shark.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Fernando.etal.2021.High.bycatch.rates.of.manta.and.devil.rays.in.the.“small-scale”.artisanal.fisher.pdf,2021.0,DATA_primary_with_others,5,"DATA,FISH,GEN,MOV,TRO",primary
Finucci.etal.2021.Drivers Spatial Distribu Basking Shark Cetorhinus maximus.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
French.etal.2021.Shark Side Moon Shark Attacks Related Lunar Phase.pdf,2021.0,DATA_only,1,DATA,primary
"Finucci.etal.2021.Ghosts of the deep – Biodiversity, fisheries, and.pdf",2021.0,DATA_cross_cutting,6,"BIO,DATA,CON,FISH,GEN,MOV",cross_cutting
Freire.etal.2021.Reconstr Marine Commercial Landings Brazilian Industrial.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Fujiwara.etal.2021.First record of swimming speed of the Pacific sleeper shark.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Gallagher.etal.2021.First Applicat 360-Degree Camera Technology Marine Predator.pdf,2021.0,DATA_cross_cutting,5,"BEH,DATA,GEN,MOV,TRO",cross_cutting
Fisher.etal.2021.Possible causes substant decline sightings South Africa.pdf,2021.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,TRO",cross_cutting
Gardiner.etal.2021.Escaped bait Bull shark Carcharhinus leucas with an.pdf,2021.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Franks.etal.2021.SpatTemp var whiteshark mov ecol res migr WNAtl.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,GEN,MOV,TRO",cross_cutting
Gallagher.etal.2021.Spatial Connecti Drivers Shark Habitat Use Within Large.pdf,2021.0,DATA_primary_with_others,5,"CON,DATA,GEN,MOV,TRO",primary
GarciaSalinas.etal.2021.Developm Sperm Cryopres Protocols Sharks Rays New Tools.pdf,2021.0,DATA_only,1,DATA,primary
Garzon.etal.2021.Ecological niche modeling reveals manta ray distribution.pdf,2021.0,DATA_primary_with_others,4,"CON,DATA,GEN,MOV",primary
GarciaRodriguez.etal.2021.Stable Isotope Analysis Juvenile White Sharks Inside.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Gertseva.etal.2021.Right on target using data from targeted stocks to.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Gervais.etal.2021.Impact of conspecific necromones on the oxygen uptake rates.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Garcia.etal.2021.Differen horizontal migration patterns two male salmon.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Gervais.etal.2021.Population variation in the thermal response to climate_v1.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,CON,GEN",cross_cutting
Gebremedhin.etal.2021.Scientific Methods Understand Fish Population Dynamics.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Gibson.etal.2021.New Insights Into Seasonal Movement Patterns Shortfin Mako.pdf,2021.0,DATA_primary_with_others,5,"DATA,FISH,GEN,MOV,TRO",primary
Gervais.etal.2021.Population variation in the thermal response to climate.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,CON,GEN",cross_cutting
Gillis.etal.2021.Initial Characte Male Southern Stingray Hypanus americanus.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Gonzalez.etal.2021.Phylogeography and population genetics of the cryptic.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,FISH,GEN,MOV",cross_cutting
Golzarianpour.etal.2021.Two new enigmatic species of Rhinebothrium (Cestoda.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
GomezGarcia.etal.2021.Quantify Effects Diver Interact Manta Ray Behavior Their.pdf,2021.0,DATA_cross_cutting,4,"BEH,DATA,CON,GEN",cross_cutting
Gonzalez.etal.2021.Regional population genetics and global phylogeography of.pdf,2021.0,DATA_cross_cutting,4,"FISH,DATA,GEN,MOV",cross_cutting
"González-Pestana.etal.2021.Diet, trophic interactions and possible ecological role of.pdf",2021.0,DATA_cross_cutting,5,"FISH,GEN,MOV,TRO,DATA",cross_cutting
Graham.etal.2021.Large-sc space use large juvenile adult smalltooth sawfish.pdf,2021.0,DATA_cross_cutting,2,"MOV,DATA",cross_cutting
Grace.etal.2021.Test glob stand quant sp recov ass conserv imp.pdf,2021.0,DATA_cross_cutting,3,"CON,DATA,GEN",cross_cutting
Grieve.etal.2021.Modeling the impacts of climate change on thorny skate.pdf,2021.0,DATA_cross_cutting,3,"CON,DATA,GEN",cross_cutting
Griffiths.etal.2021.A 40-year chronology of the vulnerability of spinetail.pdf,2021.0,DATA_cross_cutting,6,"BIO,DATA,CON,FISH,GEN,MOV",cross_cutting
Guirkinger.etal.2021.Motivations for compliance in Peruvian manta ray fisheries..pdf,2021.0,DATA_primary_with_others,4,"CON,DATA,GEN,MOV",primary
Guzman.etal.2021.Novel Insights Into Genetic Population Connecti Transient.pdf,2021.0,DATA_primary_with_others,4,"CON,DATA,GEN,MOV",primary
Gulak.etal.2021.Less Soak Time Saves Those upon the Line Capture Times and.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Hansell.etal.2021.Stock Assessment of the Lemon Shark off the Southeast.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Harvey.etal.2021.The BRUVs workshop-An Australia-wide synthesis of baited.pdf,2021.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Gul.etal.2021.Evaluation of the comprehensive feeding strategy and.pdf,2021.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Griffin.etal.2021.Novel Framework Predict Relative Habitat Selection Aquatic.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Haque.etal.2021.Fishing and trade of devil rays (Mobula spp.) in the Bay of.pdf,2021.0,DATA_cross_cutting,4,"CON,FISH,DATA,GEN",cross_cutting
Haque.etal.2021.Socio-ecological approach on the fishing and trade of rhino.pdf,2021.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,MOV",cross_cutting
Haque.etal.2021.Eval artisan fish glob threat elasmo Bay Bengal.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,CON,FISH,GEN",cross_cutting
Hedeholm.etal.2021.Age of black dogfsh (Centroscyllium fabricii) estimated.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Hayata.etal.2021.Patterns and partitioning of food resources by.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
HarveyCarroll.etal.2021.impact injury apparent survival whale sharks Rhincodon.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,CON,GEN",cross_cutting
Heim.etal.2021.Effects Food Provisio Daily Ration Dive Site Use Great.pdf,2021.0,DATA_cross_cutting,7,"BEH,DATA,BIO,CON,GEN,MOV,TRO",cross_cutting
"Heinrich.etal.2021.Short-term impacts of daily feeding on the residency,.pdf",2021.0,DATA_cross_cutting,5,"BIO,DATA,CON,GEN,MOV",cross_cutting
"Hermans.etal.2021.Parasitic flatworms infecting thorny skate, Amblyraja.pdf",2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Henderson.etal.2021.Demog Char sharks TurksCaicos.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,CON,GEN,MOV",cross_cutting
"Hayes.etal.2021.Sea lice (Copepoda Caligidae) from South Africa, with.pdf",2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Huveneers.etal.2021.Continen Network Reveals Cross-Ju Movements Sympatric.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Hoffmayer.etal.2021.Seasonal Occurrence Horizonta l Movements Habitat Use.pdf,2021.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Ivanov.etal.2021.Youngest jalodontid shark from the Triassic of Europe and a.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Jacoby.etal.2021.Social Network Analysis Reveals Subtle Impacts Tourist.pdf,2021.0,DATA_cross_cutting,7,"BEH,DATA,BIO,CON,GEN,MOV,TRO",cross_cutting
Jaureguizar.etal.2021.Environmental influence on the inter-annual demographic.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,TRO",primary
Jannot.etal.2021.Elasmobranch bycatch US West Coast groundfish fisheries.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Jaiteh.etal.2021.Bycatch Estimates From Pacific Tuna Longline Fishery.pdf,2021.0,DATA_primary_with_others,5,"CON,DATA,FISH,GEN,MOV",primary
Ip.etal.2021.Seeing through sedimented waters environm DNA reduces.pdf,2021.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Johri.etal.2021.Reducing Data Deficien Prelimin Elasmobranch Fisheries.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Jubinville.etal.2021.Distribu threatened skates commercial fisheries inform.pdf,2021.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Jordan.etal.2021.Assessment of sperm storage across different reproductive.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Kelly.etal.2021.Behavioural sleep in two species of buccal pumping sharks.pdf,2021.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Keller.etal.2021.Map-like use of Earth's magnetic field in sharks..pdf,2021.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Ju.etal.2021.Profile and consumption risk assessment of trace elements.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Kilfoil.etal.2021.Inf shark behav enviro cond BRUVS results.pdf,2021.0,DATA_primary_with_others,5,"DATA,FISH,GEN,MOV,TRO",primary
Kousteni.etal.2021.First genetica confirmed records little gulper shark.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Kousteni.etal.2021.Morphometric description and biological notes on the rare.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Karlovic.etal.2021.Function Effectiv Marine Protected Areas Southeas Brazilian.pdf,2021.0,DATA_cross_cutting,6,"CON,DATA,FISH,GEN,MOV,TRO",cross_cutting
Kraft.etal.2021.Development and successful real-world use of a transfer DNA.pdf,2021.0,DATA_cross_cutting,2,"GEN,DATA",cross_cutting
Kousteni.etal.2021.Complete Mitochon DNA Genome Nine Species Sharks Rays Their.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
"Kovalchuk.etal.2021.Oligocene basking sharks (Lamniformes, Cetorhinidae) of the.pdf",2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kousteni.etal.2021.Shedding light on the deep The case of the velvet belly.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kumar.etal.2021.Middle Eocene (Bartonian) vertebrate fauna from Bandah.pdf,2021.0,DATA_cross_cutting,2,"GEN,DATA",cross_cutting
Kroetz.etal.2021.Horizontal vertical movements immature dusky sharks.pdf,2021.0,DATA_primary_with_others,2,"DATA,FISH",primary
"Lara-Mendoza.etal.2021.Reproductive strategy of the speckled guitarfish,.pdf",2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Lauria.etal.2015.Pred hab suit models aid conserv elas divers central Med.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Lawrence.etal.2021.Natural Habitat Design Zoo-Housed Elasmobranch Teleost Fish.pdf,2021.0,DATA_cross_cutting,4,"BEH,DATA,BIO,GEN",cross_cutting
Lee.etal.2021.Environm DNA eDNA Metabarc Fish Market Nearby Seafood.pdf,2021.0,DATA_cross_cutting,4,"CON,DATA,GEN,TRO",cross_cutting
Lear.etal.2021.Wet season flood magnitude drives resilience to dry season.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Lee.etal.2021.Oc conds ass w GWS hab E Oz.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Leeb.etal.2021.Drivers of spatial behaviour of the endangered undulate.pdf,2021.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,MOV",cross_cutting
Lester.etal.2021.Rel inf pred compet seascape heterogen behav abund coralreef mesopreds.pdf,2021.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Lin.etal.2021.A direct multiplex loop-mediated isothermal amplification.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Lavender.etal.2021.Environm cycles individual variation vertical movements.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Leduc.etal.2021.Local ecological knowledge to assist conservation status.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Liu.etal.2021.Multi-Mo Approach Growth Estimation Associat With Life.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Liu.etal.2021.Management Implicat Skates Rays Based Analysis Life History.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,TRO",primary
Leigh.etal.2021.Gut microbial diversity and digestive function of an.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Livernois.etal.2021.Seasonal patterns habitat suitabil spatiote overlap within.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Long.etal.2021.Squatina mapama n sp new cryptic species angel shark.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Livernois.etal.2021.Ontogene Patterns Elemental Tracers Vertebrae Cartilage.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Liu.etal.2021.Vulnerab Assessment Pelagic Sharks Western North Pacific.pdf,2021.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,TRO",cross_cutting
Lim.etal.2021.Brown banded bamboo shark Chiloscy punctatum shows high.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Lloyd.etal.2021.Hydrodyn efficiency sharks combined role riblets denticles.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
LopezAngarita.etal.2021.Bright spots research conservation largetooth sawfish.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Lyons.etal.2021.Evaluation of muscle tissue as a non-lethal proxy for liver.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Madigan.etal.2021.Isotopic Tracers Suggest Limited Trans-Oc Movements.pdf,2021.0,DATA_cross_cutting,6,"BEH,DATA,FISH,GEN,MOV,TRO",cross_cutting
Madigan.etal.2021.Water column structure defines vertical habitat of twelve.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,TRO",primary
Mallefet.etal.2021.Biolumin Largest Luminous Vertebrate Kitefin Shark Dalatias.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Martins.etal.2021.Maternal transfer of polycyclic aromatic hydrocarbons in an.pdf,2021.0,DATA_only,1,DATA,primary
Madduppa.etal.2021.eDNA metabarcoding illuminates species diversity and.pdf,2021.0,DATA_cross_cutting,5,"CON,DATA,GEN,MOV,TRO",cross_cutting
Mathger.etal.2021.Photoreceptors in skate are arranged to allow for a broad.pdf,2021.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Matich.etal.2021.Quantifying spatial variation in isotopic baselines reveals.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,GEN,MOV,TRO",cross_cutting
Meyer.etal.2021.The use of muscle lipids and fatty acids to assess shark.pdf,2021.0,DATA_primary_with_others,3,"CON,DATA,TRO",primary
Menoret.etal.2021.New species Guidus Ivanov 2006 Cestoda Phyllobo from.pdf,2021.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Mclennan.etal.2021.Dental microwear texture analysis tool dietary discrimi.pdf,2021.0,DATA_primary_with_others,2,"DATA,TRO",primary
Micarelli.etal.2021.Passive Prey Discrimi Surface Predatory Behaviour Bait-Att.pdf,2021.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Merillet.etal.2021.Biomass of slow life history species increases as local.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,TRO",primary
Montes-Dominguez.etal.2021.Brain morphology of Gymnura lessae and Gymnura marmorata.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
Moravec.etal.2021.Echinoce inserratus sp n Nematoda Gnathost from stingray.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Milankovic.etal.2021.Seas Occur Sex Segreg whitesharks MosselBay.pdf,2021.0,DATA_primary_with_others,5,"CON,DATA,GEN,MOV,TRO",primary
Morales.etal.2021.Residential movements of top predators in Chile's most.pdf,2021.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Mourier.etal.2021.Human-induced shifts in habitat use and behaviour of a.pdf,2021.0,DATA_cross_cutting,5,"BIO,DATA,CON,GEN,MOV",cross_cutting
Morgan.etal.2021.Seasonal use of a macrotidal estuary by the endangered.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Mourier.etal.2021.Dynamic use of coastal areas by bull sharks and the.pdf,2021.0,DATA_cross_cutting,3,"GEN,MOV,DATA",cross_cutting
Nakamura.etal.2021.Behavioural response of a whale shark during the passage of.pdf,2021.0,DATA_primary_with_others,2,"DATA,GEN",primary
MunozBaquero.etal.2021.Comparat Study Semen Parameters Hormone Profile Small-Sp.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Mustika.etal.2021.Marine megafauna bycatch in artisanal fisheries in.pdf,2021.0,DATA_cross_cutting,3,"CON,FISH,DATA",cross_cutting
Murillo-Cisneros.etal.2021.Mercury concentrations in Baja California Sur fish Dietary.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,TRO",primary
Murua.etal.2021.Shark mortality cannot be assessed by fishery overlap alone..pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Nay.etal.2021.Regulate or tolerate Thermal strategy of a coral reef flat.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Mukherji.etal.2021.Preliminary age and growth estimates of the blue shark.pdf,2021.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
O'Bryhim.etal.2021.Forensic species identification of elasmobranchs landed in.pdf,2021.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
O'Hea.etal.2021.Length–weight relationships for five species of Chimaerids.pdf,2021.0,DATA_only,1,DATA,primary
Norris.etal.2021.Mercury in neonatal and juvenile blacktip sharks.pdf,2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Noviello.etal.2021.Modelling Critically Endangered marine species.pdf,2021.0,DATA_cross_cutting,4,"CON,GEN,MOV,DATA",cross_cutting
Oleksyn.etal.2021.Going Batty Challenges Opportun Using Drones Monitor.pdf,2021.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
"Oosthuizen.etal.2021.A new species of Grillotia Guiart, 1927 (Cestoda.pdf",2021.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
